text,polarity
Џб«ге «б’—’«— »ѕжд  Ёжн÷  гяд «б”н”м гд ё б ‘енѕ ж«’«»е ж«џб«ё Џѕѕ гд «бЁ÷«∆н«  ж«б’ЌЁ ж«Џ ё«б,-1
«д еж« гд ”ћд яб ён«ѕ«  «бгЏ«—÷е ж Ќжбж« «бм «»д«∆ег ж»д« ег ж“жћ« ег г’— бг жбд  ‘еѕ ёгЏ« ж‘нЎ«дне яг« д—м гд Џ’«»е «б«дёб«»,-1
еж г« ндЁЏ‘ Ќѕ ннћн жнг‘н Џѕб «»ѕ« ѕе «не «бё—Ё ѕе,-1
нЏдн бг« «ёжб «д г»«—я «бгќбжЏ ”Ќ» ”Ён—д« гд «”—«∆нб г— нд ё»б яѕе нж’б «ббџЎ «д «бдЏ«ћ ж«бќ—Ё«д нёжбж« «дн »‘я— Ёне ЁЏб« »яб Ўб«ёе г«Ѕ,-1
«б—«»Ў «ббн »нёжб «дн ’ж—  Ќбёе гЏ —«г“ ћб«б џн— ’ЌнЌ ѕе Ён—ж” Џбм «бЁн” »жя —ћ«Ѕ «бЌ–—,-1
Ќнд ня«Ё∆ гд  Ёже »Џ»«—«  я—«ене жЏд’—не ÷ѕ «бг”нЌннд » Џннде Ён бћде «бѕ” ж— ж Ќнд нќ—ћ гд г“ё «б«дћнб »яЁ«бе Ёб«  дѕе‘ гг« нЌѕЋ «б«д,-1
Ћё«Ёе «бёЎнЏ жЌ‘е ћѕ« “н гж÷жЏ  ‘жг”ян «ббн ћ—нж« ябег ж—«е жЎбЏ г Ё»—я Ён «б«ќ— »д’ яб«г  ‘жг”ян,-1
б« н« ”нѕн яд  гжћжѕ же–« «я»— ѕбнб «д еƒб«Ѕ «бг”бЌнд гд ѕ«Џгн «б«ќж«д «ббн яЁ—жд« же«ћгжд« Ён яб гя«д ”«Џ е«,-1
б« Ќѕжѕ б«дЌЎ«Ў «жб∆я «б–нд н—жћжд «д «еб џ“е н—нѕжд «Ќ б«б ”нд«Ѕ «н джЏ гд «б«Ќ–не Ён ћг«ћгяг жћг«ћг гд н’ѕёяг,-1
«бЌнж«д гд н ћ—ѕ гд «д”«дн е жн»—— ё бег бгћ—ѕ «ќ б«Ёе гЏег —«»Џе «бЏѕжне н« Ќнж««д ‘џб гќя,-1
бг« Џѕбм гд’ж— н’ѕ— ё«джд бЌг«не ж ‘ћнЏ «б«” Ћг«— жнћм ж«Ќѕ ћ«еб гд «бЋж«— нёжб «д Џѕбм гд’ж— »неѕ— «бг«б «бЏ«г н»ём «Ќд« Ём “гд «бг”ќ,-1
«ёжб бб‘ «гнд г‘яб яг бн”  гЏ «бя «» ж«б«Џб«гннд »б гЏ ћнб Ћ«∆— ќ–б гже жќд гже Ћг «’»Ќ г  Ќгбжд ѕгеж«ќ г яб«гн »ёжб «бг—‘ѕ г«–д» «бд»« « ,-1
нё’— »Џ÷ «бд«” ”—«жнбег б«де джЏ гд «бќнб«Ѕ ж «–« »е нд“б гд Џ—»не г—”нѕ” Џ»Ћ,-1
Ёнѕнж «б«ќж«д я«–»жд »”г «бѕнд,-1
«гнд ‘—Ўе н Ќ—‘ н—«я»е «ћд»не »«бгЎ«— ж“гб«ƒе нЏ ’гжд «Џ —«÷« Џбм дёбе г—«— Ў«ЁЌ,-1
ё”г« »—»н бж —«н я «г«гн бћЏб я ћЋе е«гѕе  «яб где« «бяб«»,-1
«бЎ—нё «бм ћг«Џе «б«ќж«д «бг”бгнд «б«—е«»не «б«ќж«д ћг«Џе «—е«»не,-1
‘Џ» нЏ‘ё «бЏ»жѕне «ббм —«Ё÷нд «б”н”м —∆н” »нЏгбж« Ёжбж« б»Џ÷,-1
«џб«ё Ќ”«»нд Џбм  жн — нд‘—«д Ё÷«∆Ќ «бЁ”«ѕ »”»» «—ѕжџ«д «б«ќж«д ћг«Џе «—е«»не  —ян« ёгЏ,-1
«д  г‘ г÷Ў—   ћж“ »«бЎ—нёе «б»÷«д ѕн «д  »дн «ѕг ”ж«Ѕ яд  «ћ г«Џн «ж «дЎж«∆н ’ѕёдн ѕн «”ж« Ў—нёе ггяд   ћж“ »не« ћж«“,-1
г‘ г ќнб «д Ё Ќѕ ггяд нѕЏн Џ «»же «ж «ге гег« я«дж« ќдённд «ж Џ’»ннд »” б?”Ё Ён »— «бж«бѕнд н«ж?ѕ «бћ“ге,-1
д«” я н— ё«Џѕе Џбм  жн —  Ќ” «де« д«” Ё«÷не » е—н ж ќб«’ г—«— Ў«ЁЌ,-1
»бџдн «бнжг «д ‘—яе г’— ббЎн—«д —Ё÷  Џ—÷ Ёнбг «б‘ « «ббн Ё«  Џбм г д Ў«∆—« е« ж–бя б«де н ЌѕЋ Џд «бЋж—е бж бг няд гд «»бџдн «ќЎ« Ёе–« Џ«—,-1
«д« г’—м ж ÷ѕ «бЁЌг «жёЁж« «бЁЌг ЁЌг бне бг’бЌе гнд н г «” ќѕ«г «бЁЌг Ў»Џ« бг’бЌе «’Ќ«» г’«дЏ «б«”гд ,-1
ћг«Џе «б«ќж«д «б«—е«»нжд »ё∆бег ”д нд ж д’Ё ”»» «бя«»е ж «бЌ“д бяб «бг’—ннд «д ў—ж« —ѕ «б‘Џ» ћд«“е «б‘еѕ«Ѕ,-1
жгд «—«ѕ Ќяг «б«еЎб —»д« н жб«е,-1
ёж«  «б«гд «бг’—не  ёжг »÷»Ў б«»  ж» нЌжн «џ«дн г”н∆е б «б”н”н е–е бн”  дя ее–е Ќ«ѕЋе Ќёнёне Ён г’— »Џѕ,-1
«ѕнд »яб ёже «бЏдЁ »я«Ёе «‘я«бе ж’ж—е ÷ѕ яб «д”«д «н« я«д  Џёнѕ е «ж «д г«ƒе ёж д« ен «бЌё ж”бгн д« ен «б”»нб,-1
нж”Ё «бЌ”ндн нЁ÷Ќ я–» ёд«е «бћ“н—е жня‘Ё  гЋнб «б«ќж«д,-1
»Џѕ ё—«Ѕе г«ѕе «б’жЁннд нЏгбж« «не яѕе бне дёЁбе« Џ «б”де ж«бћг«Џе жб« ѕн  генѕ ббЌ—» гЏ «б‘нЏе ѕ” ж— г—н» бн” ббг’—ннд,-1
«бгЎ—» «бжёЌ »н‘ гд« жнџдм бг« «г—ня«  ƒг— н—ѕж« нёжбж« «гнд ж«Ќд« »дёжбж бг« жёЌ нџдм б«гЋ«бе нёжбж «гнд,-1
«‘Џ— »«б«бг «б‘ѕнѕ ж дЌд дЏн‘ Ёж÷м б« «ќб«ёне ж «дЌЎ«Ў Ён «бг»«ѕ∆ ж «бёнг ж ’ѕге ггд яд« дЏ ёѕ «дег »’ѕё Џбг«Ѕ ж ѕЏ«е,-1
б« б«“ѕж«ћне «бгЏ«нн— Џдѕ д»– «бЏдЁ б« б »—н— «бЏдЁ »«б”н«”е «ж «еѕ«Ёе« «ж «ќ б«Ё« е« б« бб«ё  «б «б«ебн Џ»— ѕж«∆— «бЏдЁ ж«бЏдЁ «бг÷«ѕ,-1
Џжѕе б”ћжд г»«—я,-1
жЌ—«гне »бѕд« Ўбё«Ѕ нЌягж« »бѕд« «бд“не »«”г Џжѕе Ёя «ббе «”—я «д  жяб «Ќ—«— »бѕд«,-1
ж «д  г«бя,-1
ё»б яѕе ж»Џѕг« ёЁбж« «бд  Ён «б» —жб яд« д—”б «ббдя б”н—Ё—«  »—е жег «ббе нћ“«ег ќн— н—”бж« «б’ЁЌе жд” г— Џбм яѕе  ќнб,-1
«бг»«ѕ—е ћгнбе ябЁ е гд «бЏгб «бгћ гЏн бяд г«–« »Џѕ еб ”дд“б ббё»÷ Џбм «бгћ—гнд б«д «б‘—Ўе г ќ«–бе,-1
н««е н« г«бя » —ѕ Џбм Ќ«бе г— Џбне« нжг Ќ«бе «б«дё”«г «б н ‘еѕ е« «бёжм «бѕнгжё—«Ўне ен «б н «ѕ  б–бя,-1
 Ўен— «бѕ«ќбне «б«д жЁж—«,-1
Ён г–нЏе » “џ—  Џбм «беж« «б«г «бгЋ«бне,-1
«‘«—яяг ёбёяг гд Ќ«бе «б«” ёЎ«» «б”«∆ѕе Ён «бЌн«е «б”н«”не «б«д жёѕ Ў«б»  »Џжѕе «б ж«Ёё «бжЎдн »нд яб «б н«—« ,-1
”» г»— Џнѕ «бЁб«Ќ «б–м ўбг е «б”бЎе ж«егб е «бгЏ«—÷е дЌ «ћ б«’б«Ќ “—«Џм ћѕнѕ ж дё«»е г” ёбе ббЁб«Ќнд б«  џнн— »ѕжд «бћг«ен— жЁм ёб»е« «бЁб«Ќнд,-1
«н«я” н”Џм бќЎЁ «бгже»е «бгџ—»не «б«’б г” ж— гд гЏёб гнб«д гнб«д «н«я”,-1
г« н ЌѕЋ Џде «бгћб” «бЏ”я—н гд  ЁЏнб бЌ«бе «бЎж«—∆ г—Ёж÷ ‘яб« жгж÷жЏ«,-1
еб «бЌ—ж» «б’бн»не «б м «— я»  «»‘Џ «бћ—«∆г »«”г «бг”нЌне  ћЏбд« дЏ«ѕм яб «бг”нЌннд Ён «бЏ«бг «д« «Џ«ѕм «б«ЁЏ«б «б”н∆е жб« «Џ«ѕм «бѕн«д« ,-1
бд  Ќёё «бЋж—е «еѕ«Ёе« »’Ёё«  гЏ «бё бе,-1
”нѕн «бЁ«÷б «Џбг ћнѕ« «д ѕЌб«д Џгнб ж ÷«Ќн ќбЁ«д «дг« ег яб«» ÷«бе «Ўбёе« «”н«ѕег,-1
«Џб«д «бѕг «бѕ” ж—м »гћ—ѕ «д «д е  ёж«  «бћн‘ ж«б‘—Ўе гд г–»Ќе «бЌ—” «бћгеж—м,-1
«бё«∆ге «б«жбм ббќжде «б–нд ќѕЏждн » Џ—нЁ ябге г»ёжё,-1
«бЋж—е гягбе Ћж—е нд«н— »«”г —∆н”« бг’— «д ќ»ж« «бЏ—’,-1
ж «б”н”н Ќ«—» «б«—е«» Џ‘«д яѕе » Ќ’б  Ёћн—«  Ќ”»д« «ббе ждЏг «бжянб,-1
ен ”г« «бг’—н   Ќ”» гЏ «б»дн «ѕгнд жб« «не «бдў«г «—Ё,-1
”«гн «бћ«»— н Ќгб яб ‘нЅ б«де «ЏЎн «б’б«Ќне я«гбе гнд нќ «— «ббЏн»е ж«б ‘янбе жгнд н÷Џ «б я ня «–« я«д Ёне  я ня,-1
Џ»ѕ«бд«’— «бќ«∆д «б«я»— «б«ќж«д «бг”бгжд,-1
«бћнж‘ «бЏ—»н… √я–ж»… я»н—… Ёёѕ я«д  √жб Ќ—» ќ«÷е« «бћд—«б «бЏ”я—н «бя»н— Џ»ѕ«бЁ «Ќ «б”н”н Ён Ќн« е ен Ќ—» —«»Џ… «бЏѕжне,-1
«”«бж« «б»—«ѕЏн Џг« ЁЏбе Ён «бЏ—«ё «б»—«ѕЏм ЎбЏ ћ«”ж” »«”г ЎбЏ Ќ—«гн  ќ«»—,-1
«ћж— «бЏг«б Ён ‘—я«  «б«”гд  «ёб гд  ябЁе ж—ё ‘я«∆— «б«”гд  «жёЁж« «бЁЌг,-1
ж«÷Ќ «д «б —г«ѕжб гб« «б»бѕ «б»»б«жн  жбм «б”н”н —∆«”е г’— гЏд«е «д е«Ѕ «бЌяг «бЏ”я—н,-1
г« ен ’Ёе гя » «б«—‘«ѕ бнћ гЏ б»ЌЋ Ќяг «бгЌяге «бѕ” ж—не еж г—”н ж«ќѕ »я—е г—÷н,-1
«г—«÷ «б”н«”е Ќнд  ƒбг ‘ќ’н«,-1
«ббм Ќ’б гЏ гЌгжѕ ‘Џ»«д Ём «б Ќ—н— «Ё —« Џбне б«де ÷ЏнЁ,-1
 ЌѕЋж« Џд «н ‘нЅ «бгѕ«—” »«бгћгжЏ ж«бябн«  »«бж«”Ўе ж«бћж«“ »«бЁбж” ж«б’Ќж»не »«бг’бЌе,-1
гдЏ »—д«гћ «б«—«ћж“ »«”г нж”Ё ж«бё÷«Ѕ «џбё яб «бёдж«  «бгЌ —ге ё бж« Ќ—не «б—«м ж«б«Џб«г жЌ—ёже«,-1
б« нћж“ бб”бЎе «б дЁн–не «д   ѕќб бг’«ѕ—е «н гд ћ «»ѕ«Џн Ёнбг« «ж я «»« «ж «н« я«д дЌд Ён Ќ«ће ббг»ѕЏнд,-1
е–« «д «‘«— «ж ж‘м Ё«дг« н‘н »«де гЁн‘ «н ёнге жЎдне гжћжѕе Џдѕ е–« «б дўнг жб« «»д«Ѕ е–« «б дўнг,-1
 ѕдн »Џ÷ «б’ЌЁ «б—”гне ж«бЌ“»не ж«бќ«’е «бм г— »е «б’Ќ«Ёе «б’Ё—«Ѕ «б»«ЌЋе Џд «бЁ÷«∆Ќ ж«бг“яне бг‘«Џ— «б«д ё«г ж«бЋ«—,-1
б« “«б  г” дѕ« м «б—”гне «б м  ѕб Џбм «дя Ќ—«гм ж”«—ё  Ў«—ѕя Ём гд«гя жб« жбд  ” ЎнЏ «д  ж«ћее«,-1
”«’ж  »б« Џбм  Џѕнб«  ѕ” ж— ”ёЎ Џб‘«д дЏг ” ѕќбд« Ён г «ее ”н«”не жѕ” ж—не жен «д я«” ббѕнгё—«Ўне,-1
«д  Ё«я— «д г «»Џ я б«Ёб«гн «ег гд »бѕн Ён ” нд «бЁ ѕ«ене ж«жЏм  —ћЏ Ён яб«гя ё»б г«  Џ –— Џбм ћебя,-1
«б«”ж«дн «–« бг   жЌѕ «бёжм «бжЎдне Ёж—« гд «ћб «” ќб«’ «бѕжбе «бг’—не гд «нѕн «б«ќж«д Ёб”жЁ дѕЁЏ Ћгд џ«бн« дЌд ж«жб«ѕд«,-1
«д м Џ«н‘е Ём г”—Ќне Џ«ж“«дм «яжд яжг»«—” Ём «бќбЁне я«—нжян,-1
ё»÷  я«г гд ”«жн—” ябе Ён «б Ё””,-1
г”н—е гѕнде г’— џн— г”»жёе н« жнбяг н« «дёб«»ннд гд Ћж—е «б‘Џ» «бЏўнг,-1
«б“ё«“нё «б«д Ќ—» ‘ж«—Џ жЏбг  –бя гд ќб«б « ’«б »«Ќѕ «ё«—»н ед«я ж—«∆Ќе «бџ«“  гб« «б‘ж«—Џ,-1
«’«»Џ ќ«—ћне ж—«Ѕ ќ”«—е г’— Ён ёЎ—,-1
«ё Ќ«г «б”Ё«—е г‘ ”бгн,-1
Џг«ѕ г Џ» «б÷«»Ў жће бн ‘ «∆г ж е“∆ «ќ— ёбе «ѕ» ж«д« гЏ—жЁ бж ж«Ќѕ џб»«д «не «ббн енЌ’б гЏ«е нЏдн,-1
«ббе нќ—»н я н« ”н”н «бяе—»« ёЎЏ  еж»« Ёбжб ” «нб «д ќ»ж« «бЏ—’ г—”н —∆н”н,-1
»Џѕ ’ѕ«г «б‘—Ўе »«бдн«»е Ём ”же«ћ ‘Џ«— «б«дёб«» «бћн‘ Ёжё «бћгнЏ ж«б‘Џ» г«бж‘ б«“ге,-1
«бгћб” «бЏ”я—н дг бя «ѕбе  ѕнд «»—нб ж  ѕ—н»ег Ён «бќ«—ћ ж Ён «б«ќ— Ё””,-1
гƒ г— Ённд« —«∆Џ Ё÷Ќ «б«дёб«» ж«я«–н»ег жћ—–«д бЁж« «бЏ«бг бѕЏг «б«дёб«» жндЁёжд »«бгб«ннд гд «гж«б «б‘Џ» «бџб»«д,-1
ѕ—” «б «—нќ «д «б«Џ ѕ«Ѕ Џбм г’— н»ѕ« ѕ«∆г« »÷—» ”ж—н« «б«Џ ѕ«Ѕ Џбм «б‘Џ» «б”ж—м егћне ж»—»—не б« нћ» «д  ”гЌ »е« г’—,-1
Ќѕ н”«б ”н”н бг« ё«б »я—е  ‘жЁж« г’— нгяд ё’ѕе «д «Ќд« ед»ён ‘Ќ« нд жед»ён Ё—ће ж«бѕдн«  ÷Ќя Џбнд«,-1
ё”же гќнЁе Ён —Ё÷ «б«ќ— «бЁя—н «ж «б”н«”н «ж «бѕндн ж ‘жнее ж ќжнде  генѕ« бд“Џ «д”«дн е жгг«—”е «бЏдЁ ÷ѕе,-1
«б« нЏбг «бж“н— «бг ѕнд «д «бя–» Ќ—«г ж«д «ббе бд нё»б ’б« е «–« я«д я«–»«,-1
«–« ’ѕё ќ»—  «ћн— «б«дёб«» «б«е—«г«  б‘—яе ’ндне ” я гб яб «я«–н» ж‘«∆Џ«  «Џб«г «бЏ«— ÷ѕ г—”н «бм Ќё«∆ё жЁ÷«∆Ќ дЁ–е« «б«дёб«»,-1
нж”Ё «бЌ”ндн нЁ÷Ќ я–» ёд«е «бћ“н—е жня‘Ё  гЋнб «б«ќж«д ѕж— «бгж н  Ќ  «‘—«Ё ёд«е «бћ“н—е,-1
ж  ж«бм «б«»ѕ«Џ«  Ён «бЏ«бг «бЏ—»н «?г «бгЋ«бне Ён г’— ”гн— ћЏћЏ —∆н”« бб»д«д ж«бЏ—’ «»д «бЏ—’ г—‘Ќ бб—∆«”е,-1
«бќЎ« «бёжгн Џдѕд« еж «б »ћнб,-1
«д ѕЁд ћЋЋ »Џ÷ «б‘еѕ«Ѕ ѕжд ЁЌ’ «”»«» «бжЁ«е нЏ »— г‘«—яе Ён ћ—нге ё бег гЏ «”—«∆нб ед« Ёб”Ўнд,-1
ќЎ«» г—”н «бнжг д”ќе гя——е гд ќЎ«»«  г»«—я «б«дЁ’«б Џд «бж«ёЏ ж«б‘Џ«—«  «бЁ«—џе жгЌ«жбе  ћгнб «б “жн— ж«бѕня « ж—не еб н’ѕё г—”н г« нёжбе,-1
«д”«д «н« «д”«д г« «ћебя г« « Ёея Ён «бяжд жг« «÷«бя ‘г” жёг— ж”ѕжг жгб«ннд дћжг жЁ«я—е« н« гжежг гќбжёе бя Џћ»н ’б«Ќ ћ«енд,-1
г‘—» ‘ гд днбе« Ў» ћ—»   џднбе« ћ—»  ЁЏ“ г«  Ќ“д  Ќ«жб  жбѕ Ё«г—ня« Џ‘«д «бж«ѕ н«ќѕ «бћд”не ‘н—нд дЁ«ё,-1
б« д“жб бгнѕ«д «б Ќ—н— б« д“жб бгнѕ«д «б Ќ—н— «я——е« ж«б« «” жЏ» ж« Ёќ ё–— гд’ж» б я—— г–»Ќе —«»Џе,-1
 «”н”не гнд н« «»ж  «”н”не «д  д«” « ё б   ёжббн  Ќ”н”не н« ‘нќ —жЌ «д  жен «бен нд ёг гдяг ж«Ќѕ ж«Ќѕ,-1
б«нгяд б«д”«д «д нё»б ж÷Џе гЏ «б«дёб«» б«д «б«дёб«» н Џ«гб гЏ гЏ«—÷не яЌ‘—«  н÷—»ег »«б—’«’ ж«бџ«“ ж«бгн«е  г«г« гЋб «бЌ‘—« ,-1
Ќ м «бѕж— «бг‘—Ё «б–н бЏ»е «б«ќж«д Ён Ќг«не «бгнѕ«д Ён гжёЏе «бћгб бЎќже Џдѕг« ё——ж« «д н’дЏж« гжёЏе ћгб Ён яб Ќ е Ён г’— гд «ћб г—”н «бя–«»,-1
нЌ—г Џбнд« ‘—»я н« ћж“е —жЌм ж «д м Ў«бёе гбян‘ Џж“е гЌгѕ гЌ”д,-1
«—Ё÷ «б»н«д ж«ѕЏж бб«” ћ«»е бгЎб» «бЏ“б «б”н«”н ббжЎдн «бгдЌб ж«де«Ѕ «бЎж«—∆ жћѕжб “гдн бдёб «б”бЎе б—∆н” гд ќ» »Џѕ «д ќ«» «б»—бг«д,-1
”«жн—” г‘џжб »«б»н“д” ж«д« ж«бЌгѕббе бг «ё —÷ гд «б»джя жбг «дЌд «г«г «бе«дг жбг «‘ — «—«÷н г’— »”Џ— »ќ” б«»нЏе« »гб«ннд б« «гбя «б« ёбгн,-1
г «»Џе «б«Ќѕ«Ћ «бнжгне ж«б«ќ»«— Ён «б’ЌЁ ж«б«д —д  »ё  » ” д“Ё гд Ў«ёе «бж«Ќѕ г« б« ё»б бе » Џжн÷е Ќ—ёе ѕг жгд«ё‘е »ѕнен,-1
ќ«бѕ Џбн —ЁЏ «”Џ«— «бяе—»«Ѕ ж «бџ«“ ж «б»д“нд «ћ—«г ”н«”н »Ќё «бЁё—«Ѕ,-1
г’—  ” ћѕм —ж”н« б«Џ«ѕе «б”н«Ќ »я—е  ‘жЁж г’—,-1
«б«дёб«»н «бгбнждн— Ќ«“г Џ»ѕ «бЏўнг н‘яж гд «— Ё«Џ Ё« ж—е «бяе—»«Ѕ «ббе няжд Ём Џжд «бџб«»е Ём «б“гд «б«”жѕ бЌ«“г ж«гЋ«бе,-1
«”бж» «бдЏ«ге Ён «бдё«‘ џн— «де џ»н еж «”бж» Ќнж«дн Ён «б«”«” ѕ«—жнд я«д енен’ гЏ«д« «бнжгнд ѕжб,-1
гЁн‘ ћгеж— Ён «бѕж—н «бг’—н н»ён гЁн‘ яж—е «’б« гЁн‘ яж—е гд џн— ћгеж— —ћЏж« «бћг«ен—,-1
еж г—”н г« џн—‘ «бд«∆» «бЏ«г бне ен ѕн «бде÷е,-1
Ќ“д Џўнг г”дн »«б«г” ж«д« «‘Џ— »гж«Ўднд« «б«ё»«Ў н‘я—жд яб гд Ќ÷— ббяд«∆” б ед∆ ег »«Џн«ѕ «бён«ге жя«де ё«г »Џгб «” Ћд«∆н «ж џн— «Џ н«ѕн,-1
«д« г»Ќ»‘ «бд«” «б«жЁ— «д« г»Ќ»‘ «бд«” Џгжг« «Џ —«Ё«  бнбне,-1
ж б« Џ«‘ жб« я«д «ббн н“Џбя н« Ёж“н,-1
”«н» ’«Ќ»я не“— гЏ«я ж н‘ гя »«гя гЏб‘ «’бе« Ёя—  дЁ”е« ћ«»  —«ћб ЎбЏ ”няж ”няж,-1
«бЎ—Ўж— нжднж —ѕ ЁЏб —«Ё÷ б«” д”«ќ «бдў«г «б«”»ё ”ƒ«б ббЎ—Ўж— г«–« ЁЏб «бё÷«Ѕ «б‘«гќ ббдў«г «б”«»ё,-1
«д г  ћЏбж« гд «бд«гж”е Ёнб «б«ќж«д  дўнг гд ен,-1
нжг г« «б”н”м еня”» «б«д ќ«»«  еЏгбе« »—жЁ«нб ж«ёжбе «—Ќб,-1
бг« н г  Ёћн—«  бгѕ«—” «б»д«  Ён «Ёџ«д” «д  Ќ  ѕЏжм  Џбнг «б»д  Ќ—«г н»ём «—е«»н,-1
«бгд’ж—е гѕ—”е «Ќгѕ “жнб бћде «бё«÷м »н”жѕ »Ў«ё«  »«нѕе жбг« « ’ж— Џгб г‘ябе жћ«—м Џгб гЌ÷— бе,-1
жг«“«б «б«” «– ћг«б Џнѕ Ќ н «б«д жб«яЋ— гд ”«Џе г«»нд ё”г Џ«»ѕнд ждн«»е Џ«»ѕнд ѕжд «н ”»» ж«÷Ќ «б« «б яѕн— ж«б«—е«» ЁёЎ,-1
«б”«я  Џд «бЌё ћ»«д б« г«б ж б« ‘∆Ѕ ндЁЏ Ём «б«ќ—Ёгд нёЁ Џбм «бЌн«ѕ »нд «бЌё ж «б»«Ўб Ёеж гЏ «б»«Ўб »«б «янѕ,-1
«б»дя «бг—я“м «б «»Џ бб«дёб«» нЏбд «д ѕнжд г’— «— ЁЏ бг” жм »‘Џ џн— г”»жё ж ћ«ж“   —нбнжд ћдне я«—Ће б« н‘н— бе« «Џб«г «бЏ«—,-1
«б«дёб«» нде» «гж«б «бд«” гд «б»джя жџѕ« н—Ќб жн —я «бгћ гЏ ќ—«»е гд н—ѕ ббд«” нжг∆– Ёбж”ег,-1
б«  ёЌгжд« Ён ”н«” яг «бё–—е «бяж—е ббћг«ен—,-1
«бг«ѕе гЏ —÷ ж»Џѕ дё«‘ ѕё«∆ё нЏ«ѕ «б ’жн  Џбм «бд’ нЏ —÷ ЁёЎ бгдЏ  «ћнб ”«Џе »Ќ”» «бб«∆Ќе ”бё «бѕ” ж—,-1
«б«Ёб«г «бћѕнѕе бг–»Ќе —«»Џе «ёѕге« бб”Ён— «»—«енг н”—м бнЏнѕ «б Ёян— Ём г»«ѕ— е жбяб гд нЁя— Ём Џгб г»«ѕ—е ћѕнѕе,-1
ѕе  ”н» «д ќ»ж« «б»—’,-1
гд нёЁ Џбм «бЌн«ѕ »нд «бЌё ж «б»«Ўб Ёеж гЏ «б»«Ўб ж Џдѕг« нд ен яб ‘нЅ бд  –я— ‘н∆« гд ябг«  «Џѕ«∆я бяд ’г  «’ѕё«∆я ”н —я «Ћ—« бд н“жб,-1
гЌ«жб«  «б —ёнЏ «бг” г—е бѕ” ж— ”бЎжм  ”н— Ём «б« ћ«е «бгЏ«я” ббѕнгё—«Ўне ѕ” ж— гƒё  Ћг «б»ѕ« Ём ’н«џе ѕ” ж— ѕнгё—«Ўм еж гѕќбд« ббѕнгё—«Ўне,-1
н»ѕж «дег н—нѕжд «—е«ёд« »ѕдн« ж дЁ”н« ж г«бн«,-1
«бя—«ге б«  Џж÷ »«б«гж«б жен бн”  ”бЏе  »«Џ ж ‘ —м ж«б«г«—«  бѕне« «гж«б жбяд бн”  бѕне« я—«ге я«бЏ«е—«   г«г«,-1
«дёЎ«Џ «бяе—»«Ѕ я«д  «бжћ»е «б—∆н”не б»—«гћ «бЏ«— Џбм ёдж«  «бЁ”«ѕ Ём “гд г—”н «б«дёЎ«Џ  Ё«ёг «яЋ— ж«б«Џб«г ’г  «бё»ж—,-1
«ќЁ«Ѕ «бЌёнёе »Ќће «д «б—∆н” нЏбг г« б«дЏбге жеж »нѕе «б«г— жнЏ—Ё г’бЌ д« Ёя—е ќ«дЏе  я—” б егн‘ «бгж«Ўд ж«Ќ ё«—е «б—∆н” гжўЁ Џдѕ «б‘Џ»,-1
«—Ё÷  г«г« ж«ѕнд ÷—» «б’ЌЁннд «г«г ядн”е «б”нѕе «бЏ–—«Ѕ б« б«ќжде «бядн”е,-1
«бгЁ —÷ «д Ќ÷— я  »бџн «д  ж“гнбя «б‘—Ўе ж«ЏЎ«∆ег я«Ёе «бгЏбжг«  жб« д”ж« »«”г нж”Ё ЎбЏ Ќ—«гн «ќж«д «»бн” «б«ќж«д ћг«Џе «—е«»не,-1
еб ” ” г— гя«ЁЌе «б«—е«» »«б‘Џ«—«  ж«б«џ«дн «бжЎдне яЁм Џ»Ћ« ж«” е«де »«—ж«Ќ «б«»—н«Ѕ,-1
«не« «б«ќж«д «б«  –я—жд ‘енѕ« ё б ег ‘—Ўе гЌгѕ «»—«енг »«ж«г— гд г—”н Џдѕг« ‘я— г—”н «бё бе ж«Џбд Ќў— «б ћжб «Џ —Ёж« »ћ—«∆гяг,-1
ж“н—е «б»н∆е  Џ —Ё «д г‘«яб «бёг«ге бд  Ќб «б« »Џѕ ”дж«  «б«Џб«г –»Ќ г—”н »Џѕ нжг б«де бг нЌбе«,-1
гЌ«жб«  г” г—е гён е гд– «жб нжг бб«б Ё«Ё Ќжб Ћж—е «б‘Џ» «бг’ѕ«ёне «бнжг Џбм «бгЌя,-1
«жЏм  еѕг »бѕя ё’е ’«Ќ»е «бё’—,-1
г—”н еж «б”н«”н «бжЌнѕ «б–н Ќ«жб «д н’»Ќ Ў«џне ѕжд «дћ«“ жн»ѕж «де бг н”гЏ Џд «бё«Џѕе «бЏбгне «б н  ёжб Ў«џне ѕжд «дћ«“ гЋб ‘»«я »б« «“«“,-1
нЌнЎя ѕ«∆г« »г« н‘џбя Ё÷нЌе «бгЌбе г— ÷м ”г« «»бе Ё«ен « «бќ н џн— «б“гд жб« н џн—жд нбеждя »ёд«»б «бѕќ«дбнЎ»ќ »—ж«ёе «ббе џ«б»,-1
«г«—«  «бдѕ«ге  Ё—÷ ‘—жЎе« б«” г—«— ѕЏг «б«дёб«» ё»б «—»Џнд ”де я«д  «я»— «гдне «м »ѕжм гдег «де н“ж— г’— гдя ббе н« ”н”н,-1
еб Џг—я ё«»б  Ќѕ »нЁег жЁн дЁ” «бжё  »нѕЏг «бг «”бгнд Џд ёд«Џе г‘ ббг’бЌе,-1
